id,customer_id,loan_type,principal,disbursed_amount,term,annual_rate,monthly_rate,drawdown_fee,arrangement_fee,admin_fee,disbursement_date,start_date,end_date,maturity_date,status,installment,total_payment,grace_type,moratorium_months,bullet_type,scheme,metadata,created_at,updated_at,first_repayment_date,payment_timing,agent_id,relationship_manager_id,product_code,admin_fee_amount,drawdown_fee_amount,arrangement_fee_amount,interest_in_suspense,collateral_security_subtype_id,collateral_charge_amount,collateral_valuation_amount,disbursement_bank_option_id,cash_gl_account_id,loan_purpose_id,remodified_in_place,originated_from_split,modification_topup_applied,customer_name
2499,535,consumer_loan,2697,2697,15,,0.05,,,0,2024-07-11,2024-07-11,2025-10-11,,active,259.84,3897.53,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0125', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0211'}",2026-04-13T19:31:59.210702+02:00,2026-04-13T19:31:59.210702+02:00,2024-08-11,anniversary,,,CONSUTPC-USD,0,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 125
2500,1346,customised_repayments,3121,3121,2,30,,0,0,,2024-08-01,2024-08-01,2024-10-01,,active,,3279.65,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0936', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0212'}",2026-04-13T19:32:00.249819+02:00,2026-04-13T19:32:00.249819+02:00,2024-09-01,anniversary,,,CUSTOM-USD,0,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 936
2501,1242,bullet_loan,3029.59,2969,2,15,,0.01,0.01,,2024-07-12,2024-07-12,2024-09-30,,active,,3130.58,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0832', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0213'}",2026-04-13T19:32:01.142596+02:00,2026-04-13T19:32:01.142596+02:00,2024-08-12,last_day_of_month,,,BULLET-USD,0,30.3,30.3,true,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 832
2502,1039,bullet_loan,9679.59,9486,11,20,,0.02,0,,2024-08-02,2024-08-02,2025-07-02,,active,,11475.69,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0629', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0214'}",2026-04-13T19:32:01.641039+02:00,2026-04-13T19:32:01.641039+02:00,2024-09-02,anniversary,,,BULLET-USD,0,193.59,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 629
2503,1157,term_loan,19241.84,18857,58,15,,0.01,0.01,,2024-07-13,2024-07-13,2029-05-31,,active,473.97,27490.2,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0747', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0215'}",2026-04-13T19:32:02.130889+02:00,2026-04-13T19:32:02.130889+02:00,2024-08-13,last_day_of_month,,,TERM-USD,0,192.42,192.42,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 747
2504,1140,term_loan,43554.55,43119,57,25,,0.01,0,,2024-08-26,2024-08-26,2029-05-31,,active,1325.55,75556.31,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0730', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0216'}",2026-04-13T19:32:02.672588+02:00,2026-04-13T19:32:02.672588+02:00,2024-09-26,last_day_of_month,,,TERM-USD,0,435.55,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 730
2505,370,consumer_loan,6203.06,6079,18,,0.08,,,0.02,2024-07-11,2024-07-11,2026-01-31,,active,661.88,11913.83,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0060', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0217'}",2026-04-13T19:32:03.211321+02:00,2026-04-13T19:32:03.211321+02:00,2024-08-11,last_day_of_month,,,CONSUMER-USD,124.06,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 60
2506,762,consumer_loan,9361,9361,26,,0.03,,,0,2024-08-03,2024-08-03,2026-10-03,,active,523.64,13614.6,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0352', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0218'}",2026-04-13T19:32:03.759049+02:00,2026-04-13T19:32:03.759049+02:00,2024-09-03,anniversary,,,CONSUTPC-USD,0,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 352
2507,1359,bullet_loan,18914.29,18536,2,20,,0,0.02,,2024-07-23,2024-07-23,2024-09-30,,active,,19639.33,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0949', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0219'}",2026-04-13T19:32:04.290271+02:00,2026-04-13T19:32:04.290271+02:00,2024-08-23,last_day_of_month,,,BULLET-USD,0,0,378.29,true,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 949
2508,1339,term_loan,40381.63,39574,60,20,,0,0.02,,2024-09-03,2024-09-03,2029-09-03,,active,1075.98,64558.82,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0929', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0220'}",2026-04-13T19:32:04.616263+02:00,2026-04-13T19:32:04.616263+02:00,2024-10-03,anniversary,,,TERM-USD,0,0,807.63,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 929
2509,1319,consumer_loan,6457,6457,20,,0.08,,,0,2024-07-23,2024-07-23,2026-03-23,,active,657.66,13153.19,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0909', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0221'}",2026-04-13T19:32:05.290930+02:00,2026-04-13T19:32:05.290930+02:00,2024-08-23,anniversary,,,CONSUTPC-USD,0,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 909
2510,1393,consumer_loan,1354.08,1327,21,,0.05,,,0.02,2024-08-31,2024-08-31,2026-05-31,,active,105.61,2217.88,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0983', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0222'}",2026-04-13T19:32:05.650756+02:00,2026-04-13T19:32:05.650756+02:00,2024-09-30,last_day_of_month,,,CONSUMER-USD,27.08,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 983
2511,841,bullet_loan,7284,7284,6,30,,0,0,,2024-09-09,2024-09-09,2025-03-09,,active,,8382.67,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0431', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0223'}",2026-04-13T19:32:06.030864+02:00,2026-04-13T19:32:06.030864+02:00,2024-10-09,anniversary,,,BULLET-USD,0,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 431
2512,1098,bullet_loan,5794.95,5737,5,15,,0.01,0,,2024-08-11,2024-08-11,2025-01-31,,active,,6212.67,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0688', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0224'}",2026-04-13T19:32:06.713479+02:00,2026-04-13T19:32:06.713479+02:00,2024-09-11,last_day_of_month,,,BULLET-USD,0,57.95,0,true,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 688
2513,1222,customised_repayments,7443.16,7071,20,,0.05,,,0.05,2024-08-12,2024-08-12,2026-04-30,,active,597.26,11945.16,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0812', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0225'}",2026-04-13T19:32:07.203387+02:00,2026-04-13T19:32:07.203387+02:00,2024-09-12,last_day_of_month,,,CUSTOM-USD,372.16,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 812
2514,614,bullet_loan,3150.51,3119,4,20,,0,0.01,,2024-08-09,2024-08-09,2024-12-09,,active,,3364.04,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0204', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0226'}",2026-04-13T19:32:07.956357+02:00,2026-04-13T19:32:07.956357+02:00,2024-09-09,anniversary,,,BULLET-USD,0,0,31.51,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 204
2515,531,term_loan,9925.51,9727,24,15,,0.02,0,,2024-08-15,2024-08-15,2026-08-31,,active,485.18,11644.31,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0121', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0227'}",2026-04-13T19:32:08.499112+02:00,2026-04-13T19:32:08.499112+02:00,2024-09-15,last_day_of_month,,,TERM-USD,0,198.51,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 121
2516,545,consumer_loan,9058.95,8606,36,,0.05,,,0.05,2024-07-24,2024-07-24,2027-07-24,,active,547.47,19709.01,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0135', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0228'}",2026-04-13T19:32:09.372033+02:00,2026-04-13T19:32:09.372033+02:00,2024-08-24,anniversary,,,CONSUMER-USD,452.95,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 135
2517,1208,consumer_loan,5886.73,5769,9,,0.08,,,0.02,2024-08-07,2024-08-07,2025-05-07,,active,942.35,8481.12,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0798', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0229'}",2026-04-13T19:32:10.083824+02:00,2026-04-13T19:32:10.083824+02:00,2024-09-07,anniversary,,,CONSUMER-USD,117.73,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 798
2518,1118,consumer_loan,1675.79,1592,15,,0.03,,,0.05,2024-07-10,2024-07-10,2025-10-10,,active,140.38,2105.63,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0708', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0230'}",2026-04-13T19:32:10.492486+02:00,2026-04-13T19:32:10.492486+02:00,2024-08-10,anniversary,,,CONSUMER-USD,83.79,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 708
2519,397,customised_repayments,47710.2,46756,11,20,,0.01,0.01,,2024-08-24,2024-08-24,2025-07-24,,active,4789.73,52687.04,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0087', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0231'}",2026-04-13T19:32:11.026422+02:00,2026-04-13T19:32:11.026422+02:00,2024-09-24,anniversary,,,CUSTOM-USD,0,477.1,477.1,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 87
2520,790,customised_repayments,1814,1814,23,,0.05,,,0,2024-08-21,2024-08-21,2026-07-31,,active,134.48,3093.14,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0380', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0232'}",2026-04-13T19:32:11.562832+02:00,2026-04-13T19:32:11.562832+02:00,2024-09-21,last_day_of_month,,,CUSTOM-USD,0,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 380
2521,515,term_loan,10622.68,10304,35,35,,0.01,0.02,,2024-07-15,2024-07-15,2027-06-15,,active,491.63,17207.16,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0105', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0233'}",2026-04-13T19:32:12.054938+02:00,2026-04-13T19:32:12.054938+02:00,2024-08-15,anniversary,,,TERM-USD,0,106.23,212.45,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 105
2522,767,customised_repayments,2668.37,2615,5,20,,0.02,0,,2024-07-23,2024-07-23,2024-12-31,,active,,2907.04,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0357', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0234'}",2026-04-13T19:32:12.561681+02:00,2026-04-13T19:32:12.561681+02:00,2024-08-23,last_day_of_month,,,CUSTOM-USD,0,53.37,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 357
2523,368,bullet_loan,15776.53,15461,7,20,,0.01,0.01,,2024-08-24,2024-08-24,2025-03-31,,active,,17696.01,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0058', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0235'}",2026-04-13T19:32:13.027534+02:00,2026-04-13T19:32:13.027534+02:00,2024-09-24,last_day_of_month,,,BULLET-USD,0,157.77,157.77,true,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 58
2524,1018,consumer_loan,10224.21,9713,31,,0.03,,,0.05,2024-09-07,2024-09-07,2027-04-07,,active,511.2,15847.19,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0608', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0236'}",2026-04-13T19:32:13.698642+02:00,2026-04-13T19:32:13.698642+02:00,2024-10-07,anniversary,,,CONSUTPC-USD,511.21,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 608
2525,1184,bullet_loan,15317.35,15011,7,15,,0.02,0,,2024-08-17,2024-08-17,2025-03-31,,active,,16759.73,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0774', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0237'}",2026-04-13T19:32:14.114574+02:00,2026-04-13T19:32:14.114574+02:00,2024-09-17,last_day_of_month,,,BULLET-USD,0,306.35,0,true,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 774
2526,1257,term_loan,20081.44,19479,57,35,,0.02,0.01,,2024-08-26,2024-08-26,2029-05-31,,active,736.23,41964.83,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0847', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0238'}",2026-04-13T19:32:14.471404+02:00,2026-04-13T19:32:14.471404+02:00,2024-09-26,last_day_of_month,,,TERM-USD,0,401.63,200.81,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 847
2527,774,term_loan,33613,33613,34,35,,0,0,,2024-07-17,2024-07-17,2027-05-31,,active,1601.13,54438.36,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0364', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0239'}",2026-04-13T19:32:14.949631+02:00,2026-04-13T19:32:14.949631+02:00,2024-08-17,last_day_of_month,,,TERM-USD,0,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 364
2528,1160,bullet_loan,20239.8,19835,7,15,,0.02,0,,2024-07-21,2024-07-21,2025-02-21,,active,,22052.94,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0750', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0240'}",2026-04-13T19:32:15.554128+02:00,2026-04-13T19:32:15.554128+02:00,2024-08-21,anniversary,,,BULLET-USD,0,404.8,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 750
2529,693,customised_repayments,24482.29,23503,32,20,,0.02,0.02,,2024-07-11,2024-07-11,2027-03-31,,active,1007.33,32234.48,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0283', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0241'}",2026-04-13T19:32:16.118913+02:00,2026-04-13T19:32:16.118913+02:00,2024-08-11,last_day_of_month,,,CUSTOM-USD,0,489.65,489.65,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 283
2530,666,bullet_loan,2407.07,2383,3,20,,0.01,0,,2024-07-24,2024-07-24,2024-10-24,,active,,2530.1,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0256', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0242'}",2026-04-13T19:32:16.993959+02:00,2026-04-13T19:32:16.993959+02:00,2024-08-24,anniversary,,,BULLET-USD,0,24.07,0,true,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 256
2531,1284,bullet_loan,5091.92,5041,2,15,,0,0.01,,2024-08-06,2024-08-06,2024-10-31,,active,,5274.38,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0874', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0243'}",2026-04-13T19:32:17.942820+02:00,2026-04-13T19:32:17.942820+02:00,2024-09-06,last_day_of_month,,,BULLET-USD,0,0,50.92,true,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 874
2532,912,customised_repayments,8646,8646,35,,0.05,,,0,2024-09-07,2024-09-07,2027-08-07,,active,528.03,18480.91,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0502', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0244'}",2026-04-13T19:32:18.580697+02:00,2026-04-13T19:32:18.580697+02:00,2024-10-07,anniversary,,,CUSTOM-USD,0,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 502
2533,541,term_loan,32965.98,31977,32,35,,0.01,0.02,,2024-07-12,2024-07-12,2027-03-12,,active,1608.65,51476.68,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0131', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0245'}",2026-04-13T19:32:19.113335+02:00,2026-04-13T19:32:19.113335+02:00,2024-08-12,anniversary,,,TERM-USD,0,329.66,659.32,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 131
2534,861,customised_repayments,49500,49500,20,20,,0,0,,2024-08-19,2024-08-19,2026-04-30,,active,2954.95,59099.07,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0451', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0246'}",2026-04-13T19:32:19.684516+02:00,2026-04-13T19:32:19.684516+02:00,2024-09-19,last_day_of_month,,,CUSTOM-USD,0,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 451
2535,579,bullet_loan,2664.29,2611,12,30,,0,0.02,,2024-07-15,2024-07-15,2025-07-15,,active,,3474.67,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0169', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0247'}",2026-04-13T19:32:20.210364+02:00,2026-04-13T19:32:20.210364+02:00,2024-08-15,anniversary,,,BULLET-USD,0,0,53.29,true,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 169
2536,317,bullet_loan,14775.26,14332,2,15,,0.02,0.01,,2024-08-11,2024-08-11,2024-10-11,,active,,15150.8,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0007', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0248'}",2026-04-13T19:32:20.823523+02:00,2026-04-13T19:32:20.823523+02:00,2024-09-11,anniversary,,,BULLET-USD,0,295.51,147.75,true,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 7
2537,967,term_loan,15528.57,15218,17,20,,0,0.02,,2024-08-17,2024-08-17,2026-01-31,,active,1065.99,18121.76,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0557', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0249'}",2026-04-13T19:32:21.459797+02:00,2026-04-13T19:32:21.459797+02:00,2024-09-17,last_day_of_month,,,TERM-USD,0,0,310.57,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 557
2538,536,consumer_loan,5806,5806,29,,0.03,,,0,2024-07-13,2024-07-13,2026-12-31,,active,302.58,8774.76,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0126', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0250'}",2026-04-13T19:32:22.228158+02:00,2026-04-13T19:32:22.228158+02:00,2024-08-13,last_day_of_month,,,CONSUTPC-USD,0,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 126
2539,845,consumer_loan,3136,3136,26,,0.05,,,0,2024-08-22,2024-08-22,2026-10-31,,active,218.15,5672,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0435', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0251'}",2026-04-13T19:32:22.735449+02:00,2026-04-13T19:32:22.735449+02:00,2024-09-22,last_day_of_month,,,CONSUMER-USD,0,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 435
2540,1012,bullet_loan,9654.55,9558,1,30,,0,0.01,,2024-07-27,2024-07-27,2024-08-27,,active,,9903.95,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0602', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0252'}",2026-04-13T19:32:23.428533+02:00,2026-04-13T19:32:23.428533+02:00,2024-08-27,anniversary,,,BULLET-USD,0,0,96.55,true,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 602
2541,846,term_loan,29420.41,28832,10,25,,0,0.02,,2024-08-27,2024-08-27,2025-06-30,,active,3301.72,33017.16,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0436', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0253'}",2026-04-13T19:32:24.007470+02:00,2026-04-13T19:32:24.007470+02:00,2024-09-27,last_day_of_month,,,TERM-USD,0,0,588.41,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 436
2542,1212,bullet_loan,12164.65,12043,4,20,,0.01,0,,2024-07-26,2024-07-26,2024-11-26,,active,,12995.9,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0802', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0254'}",2026-04-13T19:32:24.803870+02:00,2026-04-13T19:32:24.803870+02:00,2024-08-26,anniversary,,,BULLET-USD,0,121.65,0,true,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 802
2543,916,consumer_loan,4822,4822,9,,0.03,,,0,2024-07-17,2024-07-17,2025-04-30,,active,619.31,5573.77,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0506', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0255'}",2026-04-13T19:32:25.660322+02:00,2026-04-13T19:32:25.660322+02:00,2024-08-17,last_day_of_month,,,CONSUTPC-USD,0,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 506
2544,668,customised_repayments,5241.05,4979,19,,0.03,,,0.05,2024-08-30,2024-08-30,2026-03-31,,active,365.9,6952.07,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0258', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0256'}",2026-04-13T19:32:26.322578+02:00,2026-04-13T19:32:26.322578+02:00,2024-09-30,last_day_of_month,,,CUSTOM-USD,262.05,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 258
2545,1073,consumer_loan,7068.37,6927,24,,0.05,,,0.02,2024-08-14,2024-08-14,2026-08-31,,active,512.25,12294.02,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0663', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0257'}",2026-04-13T19:32:26.825397+02:00,2026-04-13T19:32:26.825397+02:00,2024-09-14,last_day_of_month,,,CONSUMER-USD,141.37,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 663
2546,909,consumer_loan,2966.33,2907,32,,0.05,,,0.02,2024-08-18,2024-08-18,2027-04-30,,active,187.71,6006.73,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0499', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0258'}",2026-04-13T19:32:27.469644+02:00,2026-04-13T19:32:27.469644+02:00,2024-09-18,last_day_of_month,,,CONSUMER-USD,59.33,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,
2547,1296,bullet_loan,17226.8,16710,8,30,,0.01,0.02,,2024-07-28,2024-07-28,2025-03-31,,active,,20758.3,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0886', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0259'}",2026-04-13T19:32:28.106291+02:00,2026-04-13T19:32:28.106291+02:00,2024-08-28,last_day_of_month,,,BULLET-USD,0,172.27,344.54,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Corp 886
2548,1145,customised_repayments,9572.45,9381,30,,0.03,,,0.02,2024-08-22,2024-08-22,2027-02-22,,active,488.38,14651.38,,,,,"{'penalty_rate_pct': 10.0, 'batch_customer_ref': 'CUST-0735', 'batch_customer_link': 'customer_ref', 'migration_import_key': 'MIG-0260'}",2026-04-13T19:32:28.634675+02:00,2026-04-13T19:32:28.634675+02:00,2024-09-22,anniversary,,,CUSTOM-USD,191.45,0,0,false,,,,,8b5fac35-5e39-4ad1-9a8b-f1e7350ad7fc,,false,false,false,Test Individual 735
